Type Ligne;Identifiant de l'élément;Structure;Type de l'élément;Statut de l'élément;Nom base français;Nom base anglais;Nom base espagnol;Nom attribut français;Nom attribut anglais;Nom attribut espagnol;Nom frontière français;Nom frontière anglais;Nom frontière espagnol;Code de la catégorie;Tags français;Tags anglais;Tags espagnol;Unité français;Unité anglais;Unité espagnol;Contributeur;Autres Contributeurs;Programme;Url du programme;Source;Localisation géographique;Sous-localisation géographique français;Sous-localisation géographique anglais;Sous-localisation géographique espagnol;Date de création;Date de modification;Période de validité;Incertitude;Réglementations;Transparence;Qualité;Qualité TeR;Qualité GR;Qualité TiR;Qualité C;Qualité P;Qualité M;Commentaire français;Commentaire anglais;Commentaire espagnol;Type poste;Nom poste français;Nom poste anglais;Nom poste espagnol;Total poste non décomposé;CO2f;CH4f;CH4b;N2O;Code gaz supplémentaire 1;Valeur gaz supplémentaire 1;Code gaz supplémentaire 2;Valeur gaz supplémentaire 2;Code gaz supplémentaire 3;Valeur gaz supplémentaire 3;Code gaz supplémentaire 4;Valeur gaz supplémentaire 4;Code gaz supplémentaire 5;Valeur gaz supplémentaire 5;Autres GES;CO2b
Elément;14668;élément non décomposé;Données source;Archivé;Réfrigération sur lieu de vente;Refrigeration at the point of sale;;magasin de proximité (120 à 400 m²);neighbourhood shop (120 - 400 m2),;;taux de fuite en fin de vie;end of life leak rate;;Process et émissions fugitives > Réfrigération et climatisation > Réfrigération > Commerciale;;;;%;%;;ADEME;;;;;France continentale;;;;41935;41935;;50;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;
Elément;14669;élément non décomposé;Données source;Archivé;Réfrigération sur lieu de vente;Refrigeration at the point of sale;;supermarché système direct (400 à 2500 m²);supermarket direct system (400 - 2,500 m2);;ratio de charge;load rate;;Process et émissions fugitives > Réfrigération et climatisation > Réfrigération > Commerciale;;;;kg de fluide / m²;kg of fluid / m²;;ADEME;;;;;France continentale;;;;41935;41935;;50;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,27;;;;;;;;;;;;;;;;
Elément;14670;élément non décomposé;Données source;Archivé;Réfrigération sur lieu de vente;Refrigeration at the point of sale;;supermarché système direct (400 à 2500 m²);supermarket direct system (400 - 2,500 m2);;taux de fuite annuel;annual leak rate;;Process et émissions fugitives > Réfrigération et climatisation > Réfrigération > Commerciale;;;;%;%;;ADEME;;;;;France continentale;;;;41935;41935;;50;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;22;;;;;;;;;;;;;;;;
Elément;14671;élément non décomposé;Données source;Archivé;Réfrigération sur lieu de vente;Refrigeration at the point of sale;;supermarché système direct (400 à 2500 m²);supermarket direct system (400 - 2,500 m2);;taux de fuite en fin de vie;end of life leak rate;;Process et émissions fugitives > Réfrigération et climatisation > Réfrigération > Commerciale;;;;%;%;;ADEME;;;;;France continentale;;;;41935;41935;;50;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;
Elément;14675;élément non décomposé;Données source;Archivé;Réfrigération sur lieu de vente;Refrigeration at the point of sale;;toutes surfaces systèmes indirects (frigoporteur);all areas indirect systems (secondary refrigerant);;ratio de charge;load rate;;Process et émissions fugitives > Réfrigération et climatisation > Réfrigération > Commerciale;;;;kg de fluide / m²;kg of fluid / m²;;ADEME;;;;;France continentale;;;;41935;41935;;50;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,12;;;;;;;;;;;;;;;;
Elément;14676;élément non décomposé;Données source;Archivé;Réfrigération sur lieu de vente;Refrigeration at the point of sale;;toutes surfaces systèmes indirects (frigoporteur);all areas indirect systems (secondary refrigerant);;taux de fuite annuel;annual leak rate;;Process et émissions fugitives > Réfrigération et climatisation > Réfrigération > Commerciale;;;;%;%;;ADEME;;;;;France continentale;;;;41935;41935;;50;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;
Elément;14677;élément non décomposé;Données source;Archivé;Réfrigération sur lieu de vente;Refrigeration at the point of sale;;toutes surfaces systèmes indirects (frigoporteur);all areas indirect systems (secondary refrigerant);;taux de fuite en fin de vie;end of life leak rate;;Process et émissions fugitives > Réfrigération et climatisation > Réfrigération > Commerciale;;;;%;%;;ADEME;;;;;France continentale;;;;41935;41935;;50;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;
Elément;21715;élément décomposé par poste et par gaz;Facteur d'émission;Archivé;RER;RER (French train);;;;;;;;Transport de personnes > Ferroviaire > France continentale > Métro, tramway, RER, transilien (Ile de France);transport de personne ferré,RER;;;kgCO2e/passager.km;kgCO2e/passenger.km;;ADEME;;OEET;http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282;;France continentale;Paris;Paris;;41949;44000;43070;20;DonnÃ©es de l'article L229-25 de la loi TECV;;;0;0;0;0;0;0;;;;;;;;0,0057;0,0057;0;0;0;;0;;0;;0;;0;;0;0;0
Poste;21715;élément décomposé par poste et par gaz;Facteur d'émission;Archivé;RER;RER (French train);;;;;;;;Transport de personnes > Ferroviaire > France continentale > Métro, tramway, RER, transilien (Ile de France);;;;kgCO2e/passager.km;kgCO2e/passenger.km;;ADEME;;OEET;http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282;;France continentale;Paris;Paris;;41949;44000;43070;20;DonnÃ©es de l'article L229-25 de la loi TECV;;;0;0;0;0;0;0;;;;Energie;électricité - à la centrale;;;0,0057;0,0057;0;0;0;;;;;;;;;;;0;0
Elément;27100;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;1, Belley, Belena;1, Belley, Belena;;2018;2018;;Réseaux de chaleur / froid > Rhône-Alpes > 1. Ain;Réseau de chaleur,Belena,BELLEY;Steam coming from a network,Belena,BELLEY;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Rhône-Alpes, Belley;Rhône-Alpes, Belley;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,025;;;;;;;;;;;;;;;;
Elément;27097;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;1, Bourg-en-Bresse, La Reyssouze;1, Bourg-en-Bresse, La Reyssouze;;2018;2018;;Réseaux de chaleur / froid > Rhône-Alpes > 1. Ain;Réseau de chaleur,Bourg-en-Bresse,La Reyssouze;Steam coming from a network,La Reyssouze,Bourg-en-Bresse;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Rhône-Alpes, Bourg-en-Bresse;Rhône-Alpes, Bourg-en-Bresse;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,141;;;;;;;;;;;;;;;;
Elément;27103;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;1, Bourg-en-Bresse, La Vinaigrerie;1, Bourg-en-Bresse, La Vinaigrerie;;2018;2018;;Réseaux de chaleur / froid > Rhône-Alpes > 1. Ain;Réseau de chaleur,Bourg-en-Bresse,La Vinaigrerie;Steam coming from a network,Bourg-en-Bresse,La Vinaigrerie;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Rhône-Alpes, Bourg-en-Bresse;Rhône-Alpes, Bourg-en-Bresse;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,068;;;;;;;;;;;;;;;;
Elément;27098;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;1, Hauteville Lompnes, Réseau d’Hauteville Lompnes;1, Hauteville Lompnes, Réseau d’Hauteville Lompnes;;2018;2018;;Réseaux de chaleur / froid > Rhône-Alpes > 1. Ain;Réseau de chaleur,Réseau d’Hauteville Lompnes,Hauteville Lompnes;Steam coming from a network,Réseau d’Hauteville Lompnes,Hauteville Lompnes;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Rhône-Alpes, Hauteville Lompnes;Rhône-Alpes, Hauteville Lompnes;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
Elément;27102;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;1, Oyonnax, Oyonnax BioChaleur;1, Oyonnax, Oyonnax BioChaleur;;2018;2018;;Réseaux de chaleur / froid > Rhône-Alpes > 1. Ain;Réseau de chaleur,Oyonnax,Oyonnax BioChaleur;Steam coming from a network,Oyonnax BioChaleur,Oyonnax;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Rhône-Alpes, Oyonnax;Rhône-Alpes, Oyonnax;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,03;;;;;;;;;;;;;;;;
Elément;27099;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;1, Saint-Denis-les-Bourg, Réseau de Saint-Denis-les-Bourg;1, Saint-Denis-les-Bourg, Réseau de Saint-Denis-les-Bourg;;2018;2018;;Réseaux de chaleur / froid > Rhône-Alpes > 1. Ain;Réseau de chaleur,SAINT-DENIS-LES-BOURG,Réseau de saint-denis-les-bourg;Steam coming from a network,Réseau de saint-denis-les-bourg,SAINT-DENIS-LES-BOURG;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Rhône-Alpes, Saint-Denis-les-Bourg;Rhône-Alpes, Saint-Denis-les-Bourg;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,1;;;;;;;;;;;;;;;;
Elément;27101;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;1, Treffort-Cuisiat, Réseau de Treffort;1, Treffort-Cuisiat, Réseau de Treffort;;2018;2018;;Réseaux de chaleur / froid > Rhône-Alpes > 1. Ain;Réseau de chaleur,Réseau de Treffort,TREFFORT-CUISIAT;Steam coming from a network,Réseau de Treffort,TREFFORT-CUISIAT;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Rhône-Alpes, Treffort-Cuisiat;Rhône-Alpes, Treffort-Cuisiat;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,273;;;;;;;;;;;;;;;;
Elément;27137;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;10, Les Noes-Pres-Troyes, ZUP de la Chapelle Saint-Luc;10, Les Noes-Pres-Troyes, ZUP de la Chapelle Saint-Luc;;2018;2018;;Réseaux de chaleur / froid > Champagne-Ardenne;Réseau de chaleur,Zup de la Chapelle Saint-Luc,LES NOES-PRES-TROYES;Steam coming from a network,Zup de la Chapelle Saint-Luc,LES NOES-PRES-TROYES;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Champagne-Ardenne, Les Noes-Pres-Troyes;Champagne-Ardenne, Les Noes-Pres-Troyes;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,228;;;;;;;;;;;;;;;;
Elément;27139;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;10, Piney, Biomasse de Piney;10, Piney, Biomasse de Piney;;2018;2018;;Réseaux de chaleur / froid > Champagne-Ardenne;Réseau de chaleur,PINEY,Biomasse de Piney;Steam coming from a network,Biomasse de Piney,PINEY;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Champagne-Ardenne, Piney;Champagne-Ardenne, Piney;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,071;;;;;;;;;;;;;;;;
Elément;27138;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;10, Troyes, Les Chartreux;10, Troyes, Les Chartreux;;2018;2018;;Réseaux de chaleur / froid > Champagne-Ardenne;Réseau de chaleur,Troyes,Les Chartreux;Steam coming from a network,Les Chartreux,Troyes;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Champagne-Ardenne, Troyes;Champagne-Ardenne, Troyes;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,084;;;;;;;;;;;;;;;;
Elément;27141;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;11, Carcassonne, Réseau CEF-MCO;11, Carcassonne, Réseau CEF-MCO;;2018;2018;;Réseaux de chaleur / froid > Languedoc-Roussillon;Réseau de chaleur,Réseau CEF-MCO,Carcassonne;Steam coming from a network,Réseau CEF-MCO,Carcassonne;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Languedoc-Roussillon, Carcassonne;Languedoc-Roussillon, Carcassonne;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,184;;;;;;;;;;;;;;;;
Elément;27140;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;11, Narbonne, ZAC Saint Jean et Saint Pierre;11, Narbonne, ZAC Saint Jean et Saint Pierre;;2018;2018;;Réseaux de chaleur / froid > Languedoc-Roussillon;Réseau de chaleur,Narbonne,ZAC Saint Jean et Saint Pierre;Steam coming from a network,ZAC Saint Jean et Saint Pierre,Narbonne;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Languedoc-Roussillon, Narbonne;Languedoc-Roussillon, Narbonne;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,093;;;;;;;;;;;;;;;;
Elément;27142;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;12, Decazeville, Réseau de Decazeville;12, Decazeville, Réseau de Decazeville;;2018;2018;;Réseaux de chaleur / froid > Midi-Pyrénées;Réseau de chaleur,Decazeville,Réseau de Decazeville;Steam coming from a network,Réseau de Decazeville,Decazeville;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Midi-Pyrénées, Decazeville;Midi-Pyrénées, Decazeville;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,02;;;;;;;;;;;;;;;;
Elément;27144;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;12, Onet-le-Château, Réseau de Cantagrelh;12, Onet-le-Château, Réseau de Cantagrelh;;2018;2018;;Réseaux de chaleur / froid > Midi-Pyrénées;Réseau de chaleur,ONET-LE-CHATEAU,Réseau de Cantagrelh;Steam coming from a network,Réseau de Cantagrelh,ONET-LE-CHATEAU;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Midi-Pyrénées, Onet-le-Château;Midi-Pyrénées, Onet-le-Château;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,298;;;;;;;;;;;;;;;;
Elément;27143;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;12, Rodez, Réseau Sarrus;12, Rodez, Réseau Sarrus;;2018;2018;;Réseaux de chaleur / froid > Midi-Pyrénées;Réseau de chaleur,Rodez,Réseau Sarrus;Steam coming from a network,Réseau Sarrus,Rodez;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Midi-Pyrénées, Rodez;Midi-Pyrénées, Rodez;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,142;;;;;;;;;;;;;;;;
Elément;27150;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;13, Aix-en-Provence, Réseau d’Aix-en-Provence;13, Aix-en-Provence, Réseau d’Aix-en-Provence;;2018;2018;;Réseaux de chaleur / froid > Provence-Alpes-Côte d'Azur;Réseau de chaleur,Aix-en-Provence,Réseau d’Aix-en-Provence;Steam coming from a network,Réseau d’Aix-en-Provence,Aix-en-Provence;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Provence-Alpes-Côte d'Azur, Aix-en-Provence;Provence-Alpes-Côte d'Azur, Aix-en-Provence;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
Elément;27152;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;13, Coudoux, Réseau communal de Coudoux;13, Coudoux, Réseau communal de Coudoux;;2018;2018;;Réseaux de chaleur / froid > Provence-Alpes-Côte d'Azur;Réseau de chaleur,Réseau communal de Coudoux,COUDOUX;Steam coming from a network,Réseau communal de Coudoux,COUDOUX;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Provence-Alpes-Côte d'Azur, Coudoux;Provence-Alpes-Côte d'Azur, Coudoux;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,101;;;;;;;;;;;;;;;;
Elément;27151;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;13, Istres, La Bayanne;13, Istres, La Bayanne;;2018;2018;;Réseaux de chaleur / froid > Provence-Alpes-Côte d'Azur;Réseau de chaleur,La Bayanne,ISTRES;Steam coming from a network,La Bayanne,ISTRES;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Provence-Alpes-Côte d'Azur, Istres;Provence-Alpes-Côte d'Azur, Istres;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,116;;;;;;;;;;;;;;;;
Elément;27146;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;13, Marseille, Luminy;13, Marseille, Luminy;;2018;2018;;Réseaux de chaleur / froid > Provence-Alpes-Côte d'Azur;Réseau de chaleur,marseille,LUMINY;Steam coming from a network,LUMINY,marseille;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Provence-Alpes-Côte d'Azur, Marseille;Provence-Alpes-Côte d'Azur, Marseille;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,253;;;;;;;;;;;;;;;;
Elément;27148;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;13, Martigues, ZAC Canto Perdrix;13, Martigues, ZAC Canto Perdrix;;2018;2018;;Réseaux de chaleur / froid > Provence-Alpes-Côte d'Azur;Réseau de chaleur,Martigues,Zac Canto Perdrix;Steam coming from a network,Martigues,Zac Canto Perdrix;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Provence-Alpes-Côte d'Azur, Martigues;Provence-Alpes-Côte d'Azur, Martigues;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,049;;;;;;;;;;;;;;;;
Elément;27147;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;13, Martigues, ZAC Paradis-Saint-Roch;13, Martigues, ZAC Paradis-Saint-Roch;;2018;2018;;Réseaux de chaleur / froid > Provence-Alpes-Côte d'Azur;Réseau de chaleur,Martigues,ZAC Paradis-Saint-Roch;Steam coming from a network,ZAC Paradis-Saint-Roch,Martigues;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Provence-Alpes-Côte d'Azur, Martigues;Provence-Alpes-Côte d'Azur, Martigues;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,245;;;;;;;;;;;;;;;;
Elément;27145;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;13, Salon de Provence, ZAC des Canourgues;13, Salon de Provence, ZAC des Canourgues;;2018;2018;;Réseaux de chaleur / froid > Provence-Alpes-Côte d'Azur;Réseau de chaleur,Salon de Provence,Zac des Canourgues;Steam coming from a network,Zac des Canourgues,Salon de Provence;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Provence-Alpes-Côte d'Azur, Salon de Provence;Provence-Alpes-Côte d'Azur, Salon de Provence;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,206;;;;;;;;;;;;;;;;
Elément;27149;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;13, Vitrolles, Centre Urbain-Zac des Pins;13, Vitrolles, Centre Urbain-Zac des Pins;;2018;2018;;Réseaux de chaleur / froid > Provence-Alpes-Côte d'Azur;Réseau de chaleur,VITROLLES,Centre Urbain-Zac des Pins;Steam coming from a network,Centre Urbain-Zac des Pins,VITROLLES;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Provence-Alpes-Côte d'Azur, Vitrolles;Provence-Alpes-Côte d'Azur, Vitrolles;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,225;;;;;;;;;;;;;;;;
Elément;27161;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Argences, Réseau de Val-ès-Dunes;14, Argences, Réseau de Val-ès-Dunes;;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,Réseau de Val-ès-Dunes,ARGENCES;Steam coming from a network,Réseau de Val-ès-Dunes,ARGENCES;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Argences;Basse-Normandie, Argences;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,041;;;;;;;;;;;;;;;;
Elément;27159;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Aunay-sur-Odon, Réseau d’Aunay-sur-Odon;14, Aunay-sur-Odon, Réseau d’Aunay-sur-Odon;;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,Réseau d’Aunay-sur-Odon,AUNAY-SUR-ODON;Steam coming from a network,Réseau d’Aunay-sur-Odon,AUNAY-SUR-ODON;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Aunay-sur-Odon;Basse-Normandie, Aunay-sur-Odon;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,017;;;;;;;;;;;;;;;;
Elément;27157;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Bayeux, Réseau Bois I;14, Bayeux, Réseau Bois I;;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,BAYEUX,Réseau Bois I;Steam coming from a network,Réseau Bois I,BAYEUX;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Bayeux;Basse-Normandie, Bayeux;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,081;;;;;;;;;;;;;;;;
